anime_id,name,genre,type,episodes,rating
30279,Yuru Yuri San☆Hai!,"['Drama', ' Romance', ' Sci-Fi', ' Shounen']",Movie,1,7.27
28755,Boruto: Naruto the Movie,"['Action', ' Adventure', ' Fantasy', ' Shounen']",Movie,1,7.27
10029,Coquelicot-zaka kara,"['Music', ' Shoujo']",Movie,1,7.26
2035,Eikoku Koi Monogatari Emma: Molders-hen,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.26
790,Ergo Proxy,"['Comedy', ' Harem', ' Parody']",Movie,1,7.26
9289,Hanasaku Iroha,"['Comedy', ' Drama', ' Slice of Life']",Movie,1,7.26
15809,Hataraku Maou-sama!,"['Sci-Fi', ' Space']",Movie,1,7.26
27989,Hibike! Euphonium,"['Action', ' Horror', ' Sci-Fi', ' Supernatural', ' Vampire']",Movie,1,7.26
5630,Higashi no Eden,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Shounen']",Movie,1,7.25
2829,Ie Naki Ko Remi,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,7.25
30831,Kono Subarashii Sekai ni Shukufuku wo!,"['Adventure', ' Mecha', ' Romance', ' Sci-Fi']",Movie,1,7.25
416,Kurenai no Buta,"['Adventure', ' Fantasy']",Movie,1,7.25
85,Mobile Suit Zeta Gundam,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Shounen', ' Super Power']",Movie,1,7.25
30240,Prison School,"['Drama', ' Historical', ' Romance', ' Shoujo']",Movie,1,7.25
1254,Saint Seiya,"['Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,7.24
2605,Sayonara Zetsubou Sensei,"['Action', ' Mystery', ' Sci-Fi', ' Thriller']",Movie,1,7.24
4163,Seto no Hanayome OVA,"['Adventure', ' Shounen', ' Supernatural']",Movie,1,7.24
3228,Zoku Sayonara Zetsubou Sensei,"['Adventure', ' Fantasy', ' Kids']",Movie,1,7.24
1485,Akachan to Boku,"['Comedy', ' Supernatural']",Movie,1,7.24
6351,"""Clannad: After Story - Mou Hitotsu no Sekai","['Drama', ' Historical']",Movie,1,7.23
13119,Hakuouki Movie 2: Shikon Soukyuu,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.23
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),"['Adventure', ' Fantasy', ' Kids', ' Sci-Fi']",Movie,2,7.23
3572,Macross F,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,7.23
8310,Magic Kaito,"['Adventure', ' Fantasy']",Movie,1,7.23
114,Sakigake!! Cromartie Koukou,"['Comedy', ' Sci-Fi', ' Seinen', ' Slice of Life', ' Space']",Movie,1,7.22
11813,Shijou Saikyou no Deshi Kenichi OVA,"[' Girls! Shichinin no Idol', 'Drama', ' Music']",Movie,1,7.23
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"['Action', ' Adventure', ' Mecha', ' Military', ' Police', ' Sci-Fi']",Movie,1,7.22
10012,Carnival Phantasm,"['Adventure', ' Drama', ' Fantasy']",Movie,1,7.22
32370,D.Gray-man Hallow,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.22
22961,Date A Live: Encore OVA,"['Historical', ' Kids']",Movie,1,7.22
22777,Dragon Ball Kai (2014),"['Music', ' School', ' Slice of Life']",Movie,1,7.21
29787,Gochuumon wa Usagi Desu ka??,"['Action', ' Drama', ' Mecha', ' Military', ' Police', ' Sci-Fi', ' Shounen']",Movie,1,7.21
7062,Hidamari Sketch x ☆☆☆,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.21
11887,Kokoro Connect,"['Psychological', ' Sci-Fi']",Movie,1,7.21
9088,Saiyuuki Gaiden,"['Action', ' Mecha', ' Sci-Fi', ' Super Power']",Movie,1,7.21
12815,Shirokuma Cafe,"['Adventure', ' Drama']",Movie,1,7.21
12017,Tiger &  Bunny Movie 2: The Rising,"['Fantasy', ' Magic', ' Shoujo']",Movie,1,7.21
6377,Zan Sayonara Zetsubou Sensei,"['Action', ' Comedy', ' Sci-Fi', ' Shounen', ' Space']",Movie,1,7.21
1470,City Hunter,"['Fantasy', ' Space']",Movie,1,7.20
780,Detective Conan Movie 02: The Fourteenth Target,"['Adventure', ' Fantasy', ' Kids', ' Shounen']",Movie,1,7.20
27633,Gekkan Shoujo Nozaki-kun Specials,"['Comedy', ' Fantasy', ' Kids']",Movie,1,7.19
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"['Comedy', ' Mystery', ' Super Power']",Movie,1,7.20
17273,Hetalia: The Beautiful World Specials,"['Adventure', ' Kids']",Movie,1,7.20
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"['Comedy', ' Fantasy', ' Shounen', ' Sports']",Movie,1,7.20
18661,Kamisama Hajimemashita OVA,"['Music', ' School', ' Shoujo', ' Slice of Life']",Movie,1,7.20
14349,Little Witch Academia,"['Action', ' Adventure', ' Sci-Fi', ' Space']",Movie,1,7.20
1729,Maria-sama ga Miteru 3rd,"['Action', ' Horror', ' Sci-Fi']",Movie,1,7.19
31973,Mobile Suit Gundam Thunderbolt,"['Adventure', ' Comedy', ' Police', ' Sci-Fi']",Movie,1,7.19
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"['Adventure', ' Drama', ' Fantasy', ' Mecha', ' Romance', ' Sci-Fi', ' Shoujo']",Movie,1,7.19
9465,Break Blade 4: Sanka no Chi,"['Action', ' Demons', ' Fantasy', ' Magic', ' Supernatural']",Movie,1,7.18
14175,Hanasaku Iroha: Home Sweet Home,"['Action', ' Adventure', ' Drama', ' Military', ' Space']",Movie,1,7.19
11239,Hidamari Sketch x Honeycomb,"['Action', ' Adventure', ' Mecha', ' Military', ' Police', ' Romance', ' Sci-Fi']",Movie,1,7.18
967,Hokuto no Ken,"['Comedy', ' Fantasy', ' Kids']",Movie,1,7.18
1695,Les Misérables: Shoujo Cosette,"['Adventure', ' Fantasy', ' Magic']",Movie,1,7.18
339,Serial Experiments Lain,"['Fantasy', ' Kids', ' Magic', ' Shoujo']",Movie,1,7.18
7724,Shiki,"['Mystery', ' School', ' Shounen']",Movie,1,7.18
2753,Ushiro no Shoumen Daare,"['Adventure', ' Fantasy', ' Kids']",Movie,1,7.18
8516,Baka to Test to Shoukanjuu Ni!,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Shounen', ' Super Power']",Movie,1,7.18
779,Detective Conan Movie 01: The Timed Skyscraper,"['Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,7.18
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"['Action', ' Adventure', ' Drama', ' Sci-Fi', ' Space']",Movie,1,7.18
19319,Gundam Build Fighters,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.17
15195,Hetalia: The Beautiful World,"['Comedy', ' Ecchi', ' Magic', ' Romance', ' Supernatural']",Movie,1,7.17
187,Initial D Third Stage,"['Adventure', ' Magic']",Movie,1,7.17
30311,Kuroko no Basket 3rd Season NG-shuu,"['Adventure', ' Comedy', ' Drama', ' Historical', ' Shounen', ' Supernatural']",Movie,1,7.17
597,Neko no Ongaeshi,"['Action', ' Adventure', ' Comedy', ' Drama', ' Romance', ' Sci-Fi']",Movie,1,7.17
400,Seihou Bukyou Outlaw Star,"[' Girls! Beyond the Bottom', 'Drama', ' Music']",Movie,1,7.18
18245,White Album 2,"['Action', ' Drama', ' Romance', ' Sci-Fi']",Movie,1,7.17
10521,Working!!,"['Adventure', ' Comedy', ' Sci-Fi', ' Shounen']",Movie,1,7.16
28907,"""Gate: Jieitai Kanochi nite","['Adventure', ' Fantasy', ' Romance']",Movie,1,7.16
31637,"""Gate: Jieitai Kanochi nite","['Comedy', ' Shounen']",Movie,1,7.14
1571,Ghost Hunt,"['Adventure', ' Drama', ' Sci-Fi']",Movie,1,7.16
267,Gungrave,"['Action', ' Seinen', ' Sports']",Movie,1,7.16
253,Jungle wa Itsumo Hare nochi Guu,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,7.16
22673,Kuroko no Basket 2nd Season NG-shuu,"['Action', ' Drama', ' Mecha', ' Psychological', ' Romance', ' Sci-Fi']",Movie,1,7.16
4080,Kyou kara Maou! 3rd Series,"['Adventure', ' Drama', ' Martial Arts', ' Romance', ' Shounen', ' Supernatural']",Movie,1,7.16
27947,Lupin III (2015),"['Action', ' Drama', ' Sci-Fi']",Movie,1,7.15
12917,Madang-Eul Naon Amtalg,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.15
3750,Maria-sama ga Miteru 4th,"['Comedy', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,7.15
569,Musekinin Kanchou Tylor,"['Kids', ' Slice of Life']",Movie,1,7.15
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"[' Girls! Seishun no Kage', 'Drama', ' Music']",Movie,1,7.15
1253,Saint Seiya: Meiou Hades Meikai-hen,"['Drama', ' Fantasy', ' Psychological', ' Romance', ' Shoujo']",Movie,1,7.15
15771,Saint☆Oniisan (Movie),"['Action', ' Adventure', ' Demons', ' Game', ' Shounen']",Movie,1,7.14
397,Seikai no Senki II,"['Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,7.14
949,Top wo Nerae! Gunbuster,"['Adventure', ' Comedy', ' Horror']",Movie,1,7.14
11001,Toshokan Sensou: Kakumei no Tsubasa,"['Drama', ' Sci-Fi']",Movie,1,7.14
17909,Uchouten Kazoku,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,7.14
21185,Baby Steps,"['Drama', ' Fantasy', ' Historical']",Movie,1,7.13
9724,Break Blade 5: Shisen no Hate,"['Adventure', ' Fantasy']",Movie,1,7.13
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,"['Action', ' Adventure', ' Fantasy', ' Kids']",Movie,1,7.13
4872,Goku Sayonara Zetsubou Sensei,"['Adventure', ' Sci-Fi', ' Shounen']",Movie,1,7.13
12413,Jormungand,"[' Rin-kun e', 'Drama', ' Romance', ' Sci-Fi', ' Shoujo']",Movie,1,7.12
2076,Kindaichi Shounen no Jikenbo (TV),"['Fantasy', ' Romance', ' Slice of Life']",Movie,1,7.12
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"['Action', ' Adventure', ' Sci-Fi', ' Shounen', ' Super Power']",Movie,1,7.13
5485,Shin Mazinger Shougeki! Z-hen,"['Comedy', ' Slice of Life']",Movie,1,7.11
5005,Tentai Senshi Sunred,"['Action', ' Adventure', ' Comedy', ' Demons', ' Fantasy', ' Martial Arts', ' Shounen', ' Super Power']",Movie,1,7.11
890,Yuusha-Ou GaoGaiGar,"['Adventure', ' Comedy', ' Fantasy', ' Magic', ' Shounen']",Movie,1,7.11
269,Bleach,"['Action', ' Comedy', ' Martial Arts', ' Shounen', ' Super Power']",Movie,1,7.11
14741,Chuunibyou demo Koi ga Shitai!,"['Drama', ' Historical', ' Military', ' Supernatural']",Movie,1,7.11
1472,City Hunter 3,"['Drama', ' Historical', ' Supernatural']",Movie,1,7.11
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"['Action', ' Adventure', ' Drama', ' Military', ' Sci-Fi', ' Space']",Movie,1,7.11
7304,Detective Conan Movie 08: Time Travel of the Silver Sky,"['Adventure', ' Drama', ' Sci-Fi', ' Shounen']",Movie,1,7.10
8609,Detective Conan OVA 10: Kid in Trap Island,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Kids', ' Sci-Fi']",Movie,1,7.10
6033,Dragon Ball Kai,"['Action', ' Adventure', ' Fantasy', ' Kids']",Movie,1,7.10
8479,Hetalia World Series,"['Historical', ' Magic']",Movie,1,7.10
254,Jungle wa Itsumo Hare nochi Guu Deluxe,"['Fantasy', ' Magic']",Movie,1,7.09
8525,Kami nomi zo Shiru Sekai,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen', ' Super Power']",Movie,1,7.09
19703,Kyousou Giga (TV),"['Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,7.09
25517,Magic Kaito 1412,"['Action', ' Adventure', ' Comedy', ' Mystery', ' Shounen']",Movie,1,7.09
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"['Fantasy', ' Kids', ' Magic', ' Shoujo']",Movie,1,7.09
27775,Plastic Memories,"['Comedy', ' Kids', ' Supernatural']",Movie,1,7.10
21339,Psycho-Pass Movie,"['Drama', ' Historical']",Movie,1,7.08
2104,Seto no Hanayome,"['Drama', ' Fantasy', ' Kids', ' Music']",Movie,1,7.08
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"['Action', ' Adventure', ' Historical']",Movie,1,7.08
2150,Tanoshii Muumin Ikka,"['Drama', ' Psychological', ' Thriller']",Movie,1,7.08
12445,Tasogare Otome x Amnesia,"['Fantasy', ' Kids']",Movie,1,7.08
543,Vampire Hunter D (2000),"['Drama', ' Romance', ' Sports']",Movie,1,7.08
23225,Yuru Yuri Nachuyachumi!,"['Action', ' Adventure', ' Comedy', ' Drama', ' Romance', ' Sci-Fi']",Movie,1,7.08
9252,Break Blade 3: Kyoujin no Ato,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.07
12893,Danshi Koukousei no Nichijou Specials,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,7.07
1505,Detective Conan Movie 09: Strategy Above the Depths,"['Adventure', ' Sci-Fi', ' Shounen']",Movie,1,7.07
4447,Detective Conan Movie 12: Full Score of Fear,"['Adventure', ' Demons', ' Fantasy', ' Historical']",Movie,1,7.07
317,Final Fantasy VII: Advent Children,"['Adventure', ' Fantasy', ' Historical', ' Martial Arts', ' Supernatural']",Movie,1,7.08
22265,Free!: Eternal Summer,"['Action', ' Adventure', ' Sci-Fi', ' Shounen', ' Super Power']",Movie,1,7.06
13117,Hakuouki Movie 1: Kyoto Ranbu,"['Comedy', ' Ecchi', ' Kids', ' School']",Movie,1,7.05
9563,Hidamari Sketch x ☆☆☆ Specials,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Shounen', ' Super Power']",Movie,1,7.05
16904,K: Missing Kings,"['Action', ' Adventure', ' Comedy', ' Drama', ' Mecha', ' Music', ' Sci-Fi', ' Shounen']",Movie,1,7.05
97,Last Exile,"['Adventure', ' Fantasy', ' Kids']",Movie,1,7.05
20517,Little Busters!: EX,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,7.05
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,"['Adventure', ' Sci-Fi', ' Shounen']",Movie,1,7.05
1735,Naruto: Shippuuden,"['Adventure', ' Comedy', ' Fantasy', ' Game', ' Shounen']",Movie,1,7.05
20159,Pokemon: The Origin,"['Comedy', ' Kids', ' Shounen']",Movie,1,7.04
12403,Yuru Yuri♪♪,"['Adventure', ' Fantasy', ' Horror', ' Sci-Fi', ' Supernatural']",Movie,3,7.04
7044,Zan Sayonara Zetsubou Sensei Bangaichi,"['Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,7.04
31646,3-gatsu no Lion,"['Action', ' Comedy', ' Fantasy', ' Magic', ' Music', ' Shoujo']",Movie,1,7.04
32998,91 Days,"['Historical', ' Psychological', ' Sci-Fi']",Movie,1,7.04
30123,Akagami no Shirayuki-hime,"['Comedy', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,7.04
31339,Drifters,"['Drama', ' Military', ' Sci-Fi', ' Space']",Movie,1,7.04
2890,Gake no Ue no Ponyo,"['Action', ' Military', ' Sci-Fi']",Movie,1,7.04
468,Ghost in the Shell 2: Innocence,"['Action', ' Game', ' Romance', ' School', ' Sci-Fi']",Movie,1,7.03
29755,Haikyuu!! Movie 1: Owari to Hajimari,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen', ' Super Power']",Movie,1,7.03
25303,Haikyuu!! OVA,"['Drama', ' Psychological', ' Seinen', ' Thriller']",Movie,1,7.03
24471,Hoozuki no Reitetsu OVA,"['Adventure', ' Drama', ' Historical', ' Romance']",Movie,1,7.03
516,Keroro Gunsou,"['Adventure', ' Drama', ' Fantasy', ' Sci-Fi']",Movie,1,7.02
1425,Lupin III: Part II,"['Action', ' Shounen', ' Sports']",Movie,1,7.02
5310,Macross F Movie 1: Itsuwari no Utahime,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Shounen']",Movie,1,7.02
93,Mobile Suit Gundam Seed,"['Horror', ' Psychological', ' Supernatural']",Movie,1,7.02
8038,Nodame Cantabile Finale Special,"['Action', ' Adventure', ' Drama', ' Fantasy', ' Kids']",Movie,1,7.02
322,Paradise Kiss,"['Action', ' Adventure', ' Comedy', ' Mecha', ' Sci-Fi', ' Super Power']",Movie,1,7.02
6154,Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa,"['Action', ' Adventure', ' Mecha', ' Sci-Fi']",Movie,1,7.01
7588,Saraiya Goyou,"['Horror', ' Supernatural', ' Vampire']",Movie,1,7.01
10083,Shiki Specials,"['Adventure', ' Drama', ' Mystery', ' Slice of Life']",Movie,1,7.01
1172,Slayers Try,"['Action', ' Adventure', ' Sci-Fi', ' Space']",Movie,1,7.01
31711,To LOVE-Ru Darkness 2nd Specials,"['Drama', ' Fantasy', ' Romance']",Movie,1,7.01
2265,Transformers the Movie,"['Drama', ' School', ' Sports']",Movie,1,7.01
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,"['Drama', ' Historical', ' Slice of Life']",Movie,1,7.00
202,Wolfs Rain,"['Action', ' Shounen', ' Sports']",Movie,1,7.00
30370,Akatsuki no Yona OVA,"['Mystery', ' Shounen']",Movie,1,7.00
9919,Ao no Exorcist,"['Action', ' Fantasy']",Movie,1,7.00
1818,Claymore,"['Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,6.99
34036,Detective Conan: Episode One - Chiisaku Natta Meitantei,"['Drama', ' Sci-Fi']",Movie,1,6.99
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,"['Comedy', ' Police']",Movie,1,6.99
17895,Golden Time,"['Drama', ' Magic', ' Psychological', ' Thriller']",Movie,1,6.99
1824,Hadashi no Gen,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Shounen', ' Supernatural']",Movie,1,6.99
4192,Hayate no Gotoku!!,"['Drama', ' Romance', ' Sports']",Movie,1,6.99
10357,Jinrui wa Suitai Shimashita,"['Action', ' Adventure', ' Comedy', ' Drama', ' Romance', ' Sci-Fi']",Movie,1,6.99
19489,Little Witch Academia: Mahoujikake no Parade,"['Adventure', ' Supernatural']",Movie,1,6.98
4472,Lucky☆Star: Original na Visual to Animation,"['Comedy', ' Fantasy', ' Magic', ' Shoujo']",Movie,1,6.98
19613,New Initial D Movie: Legend 1 - Kakusei,"['Shounen', ' Sports', ' Super Power']",Movie,1,6.97
5530,Pandora Hearts,"['Adventure', ' Fantasy', ' Kids']",Movie,1,6.97
6591,Rurouni Kenshin DVD-BOX Special Ending,"['Action', ' Adventure', ' Comedy']",Movie,1,6.97
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,"['Action', ' Shounen', ' Sports']",Movie,1,6.96
388,Capeta,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,6.96
28999,Charlotte,"['Drama', ' Romance', ' School', ' Shoujo', ' Sports']",Movie,1,6.95
1473,City Hunter 91,"['Drama', ' Mecha', ' Military', ' Romance', ' Sci-Fi']",Movie,1,6.95
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,"['Action', ' Adventure']",Movie,1,6.95
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,"['Adventure', ' Drama', ' Fantasy', ' Sci-Fi']",Movie,1,6.94
1910,Master Keaton OVA,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,6.94
33221,Mobile Suit Gundam Thunderbolt: December Sky,"['Adventure', ' Fantasy', ' Kids']",Movie,1,6.94
18897,Nisekoi,"['Action', ' Adventure', ' Sci-Fi', ' Space']",Movie,1,6.94
31592,Pokemon XY Z,"['Adventure', ' Comedy', ' Mecha', ' Sci-Fi']",Movie,1,6.93
31380,To LOVE-Ru Darkness 2nd OVA,"['Drama', ' Fantasy', ' Mecha']",Movie,1,6.93
28677,Yamada-kun to 7-nin no Majo (TV),"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,6.93
7193,Aoi Bungaku Series,"['Fantasy', ' Kids', ' Magic', ' Shoujo']",Movie,1,6.93
1961,Arashi no Yoru ni,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,6.93
21405,Bokura wa Minna Kawaisou,"['Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,6.93
6024,Chis Sweet Home: Atarashii Ouchi,"['Fantasy', ' Kids', ' Magic', ' Shoujo']",Movie,1,6.93
2761,Densetsu Kyojin Ideon: Hatsudou-hen,"['Action', ' Adventure', ' Drama', ' Military', ' Seinen']",Movie,1,6.93
1491,Ginga Tetsudou 999,"['Action', ' Horror', ' School', ' Shounen', ' Supernatural']",Movie,1,6.93
106,Hana yori Dango,"['Action', ' Mecha', ' Shounen']",Movie,1,6.93
5835,Hanasakeru Seishounen,"['Adventure', ' Drama', ' Sci-Fi']",Movie,1,6.93
3604,Hidamari Sketch x 365,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,6.93
11237,Hidamari Sketch x SP,"['Mecha', ' Police', ' Sci-Fi']",Movie,1,6.92
2828,Ie Naki Ko,"['Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,6.92
4087,Michiko to Hatchin,"['Comedy', ' Ecchi', ' Kids', ' Shounen']",Movie,1,6.91
28881,New Initial D Movie: Legend 2 - Tousou,"['Comedy', ' Kids', ' Shounen', ' Space']",Movie,1,6.91
21473,Persona 3 the Movie 2: Midsummer Knights Dream,"['Adventure', ' Comedy', ' Horror', ' School', ' Shounen', ' Supernatural']",Movie,1,6.91
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,"['Comedy', ' Kids']",Movie,2,6.91
8311,Tegamibachi Reverse,"['Comedy', ' Slice of Life', ' Supernatural']",Movie,1,6.91
21995,Ao Haru Ride,"['Action', ' Comedy']",Movie,1,6.90
532,Bishoujo Senshi Sailor Moon S,"['Action', ' Horror', ' Sci-Fi']",Movie,1,6.90
552,Digimon Adventure,"['Action', ' Comedy', ' Drama', ' Mecha', ' Psychological', ' Sci-Fi', ' Shounen', ' Space']",Movie,1,6.90
13629,Furiko,"['Adventure', ' Magic', ' Supernatural']",Movie,1,6.90
7645,Heartcatch Precure!,"['Drama', ' Mecha', ' Military', ' Sci-Fi', ' Space']",Movie,1,6.90
249,InuYasha,"['Action', ' Shounen', ' Sports']",Movie,1,6.89
4886,InuYasha: Kuroi Tessaiga,"['Adventure', ' Comedy', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,6.89
451,InuYasha: Tenka Hadou no Ken,"['Fantasy', ' Kids', ' Magic', ' Shoujo']",Movie,1,6.89
9734,K-On!!: Keikaku!,"['Comedy', ' Ecchi', ' Harem', ' Sci-Fi', ' Shounen', ' Supernatural']",Movie,1,6.89
433,"""Kumo no Mukou","['Action', ' Military', ' Sci-Fi']",Movie,1,6.89
6115,Lupin III vs. Detective Conan,"['Adventure', ' Fantasy', ' Music']",Movie,1,6.89
80,Mobile Suit Gundam,"['Action', ' Shounen', ' Sports']",Movie,1,6.88
1092,Mobile Suit Gundam III: Encounters in Space,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,6.88
20767,Noragami OVA,"['Adventure', ' Demons', ' Fantasy', ' Magic', ' Shounen']",Movie,1,6.88
10119,Seitokai Yakuindomo OVA,"['Dementia', ' Drama', ' Historical', ' Psychological']",Movie,1,6.88
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,"['Action', ' Adventure', ' Mecha', ' Sci-Fi', ' Space']",Movie,1,6.88
1562,Yamato Nadeshiko Shichihenge♥,"['Action', ' Drama', ' Sci-Fi', ' Space']",Movie,1,6.87
11111,Another,"['Historical', ' Slice of Life']",Movie,1,6.87
32863,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,6.87
11737,Ao no Exorcist Movie,"['Comedy', ' Kids', ' Shounen']",Movie,1,6.86
28249,Arslan Senki (TV),"['Adventure', ' Drama', ' Fantasy']",Movie,1,6.86
13535,Binbougami ga!,"['Action', ' Comedy', ' Ecchi', ' Sci-Fi']",Movie,1,6.86
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"['Comedy', ' Fantasy', ' Kids']",Movie,1,6.86
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,"['Mecha', ' Military', ' Sci-Fi', ' Space']",Movie,1,6.86
10497,Hetalia World Series Specials,"['Action', ' Adventure', ' Cars', ' Sci-Fi']",Movie,1,6.86
6862,K-On!: Live House!,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,6.85
251,Kyou kara Maou!,"['Action', ' Adventure', ' Cars', ' Comedy', ' Sci-Fi', ' Shounen']",Movie,1,6.85
18153,Kyoukai no Kanata,"['Adventure', ' Comedy']",Movie,1,6.85
875,Mind Game,"['Comedy', ' Shounen']",Movie,1,6.85
795,Oniisama e...,"['Action', ' School', ' Sci-Fi', ' Super Power']",Movie,1,6.85
18397,Shingeki no Kyojin OVA,"['Action', ' Comedy', ' Martial Arts', ' School', ' Shounen']",Movie,1,6.85
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,"['Adventure', ' Drama', ' Mecha', ' Sci-Fi']",Movie,1,6.85
16870,The Last: Naruto the Movie,"['Action', ' Drama', ' Mecha', ' Military', ' Sci-Fi', ' Space']",Movie,1,6.85
479,The Law of Ueki,"['Drama', ' Shoujo', ' Slice of Life']",Movie,1,6.84
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,"['Adventure', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,6.84
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"['Fantasy', ' Kids', ' Romance']",Movie,1,6.84
31859,Hai to Gensou no Grimgar,"['Adventure', ' Comedy', ' Kids']",Movie,1,6.84
15451,High School DxD New,"['Historical', ' Supernatural']",Movie,1,6.84
33446,Huyao Xiao Hongniang: Yue Hong,"['Adventure', ' Historical', ' Romance']",Movie,1,6.83
570,Jin-Rou,"['Action', ' Comedy', ' Fantasy', ' Magic', ' Shoujo']",Movie,1,6.83
5680,K-On!,"['Fantasy', ' Kids']",Movie,1,6.83
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,"['Drama', ' Shoujo']",Movie,1,6.83
1887,Lucky☆Star,"['Action', ' Sci-Fi']",Movie,1,6.83
90,Mobile Suit Gundam Wing,"['Action', ' Adventure', ' Comedy', ' Shounen']",Movie,1,6.83
